"","YR_1_1","YR_1_2","YR_1_3","YR_3_2","YR_3_3","YR_3_4","YR_1_4","YR_1_5","YR_1_6","YR_2_6","YR_2_7","YR_2_8","YR_1_17","YR_2_1","YR_2_2","YR_2_3","YR_2_4","YR_2_5","YR_3_8","YR_3_9","YR_3_10","YR_3_11","YR_1_10","YR_1_11","YR_1_12","YR_1_13","YR_3_12","YR_3_13","YR_3_14","YR_3_15","YR_3_16"
"ASV_2745",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,41,53,47,39,0
"ASV_2747",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,66,0,52,65,0
"ASV_2750",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,81,18,40,38,0
"ASV_2753",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,51,36,48,0
"ASV_2755",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,41,79,39,27,0
"ASV_2756",0,0,31,0,0,15,36,0,0,0,0,0,0,0,0,0,0,0,0,72,17,0,0,0,0,0,0,0,0,0,0
"ASV_2758",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,58,22,70,0
"ASV_2761",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,30,31,11,13,93
"ASV_2762",0,0,8,0,0,0,4,0,0,0,0,0,11,82,0,0,0,14,0,0,0,28,0,0,0,10,0,0,0,0,0
"ASV_2763",0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,23,14,30,12,20
"ASV_2767",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,59,50,38,0
"ASV_2769",0,0,7,0,0,0,0,0,16,9,0,0,0,7,0,0,0,0,43,12,0,0,0,20,0,0,0,0,0,0,0
"ASV_2770",0,0,0,20,0,0,11,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0
"ASV_2771",0,0,0,0,30,0,0,0,0,30,0,0,0,17,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2774",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,46,30,54,0
"ASV_2775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,46,48,42,0
"ASV_2776",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,91,33,31,0
"ASV_2777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,68,41,48,0
"ASV_2780",0,0,0,0,41,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,62,8,0,6,0,0,0,0,0
"ASV_2781",0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,64,0,0,0,0,0,0,27,19,0,0,0,0,0,0,0
"ASV_2783",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,27,37,18,25,72
"ASV_2788",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,50,17,52
"ASV_2789",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,44,26,24,61
"ASV_2791",20,0,0,8,0,7,5,16,0,0,0,0,0,10,0,0,0,0,0,0,0,0,21,25,0,0,0,0,0,0,0
"ASV_2792",0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,1,0,0,8,12,12,0,0,12,7,0,5,12
"ASV_2793",0,0,0,0,0,0,17,0,15,0,0,12,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0
"ASV_2795",0,0,0,0,0,0,19,0,13,0,0,32,0,19,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2797",0,0,0,26,0,0,17,0,0,0,0,0,0,0,0,17,0,0,14,0,17,0,0,0,0,0,0,0,0,0,0
"ASV_2804",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,51,45,36,0
"ASV_2805",0,0,0,0,0,0,0,0,0,19,0,21,0,0,0,0,0,0,0,0,0,39,21,0,0,25,0,0,0,0,0
"ASV_2806",0,0,0,0,0,0,0,0,5,0,20,0,0,0,13,12,0,0,0,5,21,0,5,0,0,0,0,0,0,0,0
"ASV_2807",0,9,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,6,0,0,0,0,0,0,0
"ASV_2811",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,60,32,38,0
"ASV_2814",0,19,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,41,0,2,0,0,6,23,7,24,7,29,0
"ASV_2818",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,33,24,85
"ASV_2819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,38,33,45,35
"ASV_2820",17,0,0,0,0,0,0,33,0,0,0,0,0,7,10,26,0,0,0,0,0,0,36,13,0,4,0,0,0,0,0
"ASV_2825",0,0,0,37,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,36,0,0,0,0,0,0,0,0,0,0
"ASV_2827",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,55,40,40,0
"ASV_2828",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,50,33,38,33
"ASV_2829",6,0,7,0,0,0,0,0,10,0,0,0,0,0,0,7,0,0,19,12,0,6,0,9,0,9,26,0,33,11,0
"ASV_2830",0,0,0,0,0,0,0,42,0,0,9,0,0,0,0,0,0,0,0,0,0,0,56,77,0,0,0,0,0,0,0
"ASV_2831",0,9,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,26,14,7,0,0,7,0,59,0,0,0
"ASV_2833",0,6,5,23,0,0,0,0,42,0,0,0,0,0,0,0,0,0,14,20,0,0,0,17,0,4,5,5,3,2,2
"ASV_2838",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,26,65,38,39,0
"ASV_2839",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,30,34,0
"ASV_2840",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,52,49,30,0
"ASV_2841",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,40,28,43,44
"ASV_2843",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,0,16,0,0,0,0,0
"ASV_2844",3,0,0,1,72,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,1,1,17,5,0,0,0,0,0,0,0
"ASV_2846",0,11,13,0,0,14,0,0,12,17,8,21,0,0,0,0,0,14,13,9,24,0,0,0,0,0,0,0,0,0,0
"ASV_2848",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,39,34,0
"ASV_2849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,44,23,34,31
"ASV_2853",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,58,0,28,74,0
"ASV_2854",0,0,0,0,0,20,0,0,18,0,0,0,0,0,0,0,13,0,9,24,19,0,0,25,0,5,0,0,0,0,0
"ASV_2855",0,12,6,0,0,0,0,0,22,0,0,34,0,0,0,0,0,0,0,0,12,0,0,15,0,12,0,0,0,0,0
"ASV_2856",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,51,73,52,0,0
"ASV_2857",0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,43,39,25,0,0,6,0,0,0,0,0,0
"ASV_2858",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,52,0,24,25,55
"ASV_2864",5,0,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,33,26,27,23,24
"ASV_2865",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,51,48,23,39,0
"ASV_2866",0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,15,0,55,0,0,0,0,0
"ASV_2870",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,29,23,68,37
"ASV_2871",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,33,64,26
"ASV_2872",37,0,0,0,0,0,0,34,2,0,0,0,21,0,0,0,0,0,25,0,56,0,0,0,0,0,0,0,0,0,0
"ASV_2874",0,0,0,0,0,0,0,0,17,0,0,0,0,10,0,0,0,16,0,46,0,0,0,0,0,0,8,0,0,0,0
"ASV_2876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,42,27,41,38
"ASV_2882",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,32,0,23,44,0
"ASV_2883",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,54,77,37,0,0
"ASV_2886",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,50,26,33,23
"ASV_2887",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,24,36,31,31,47
"ASV_2889",0,0,36,0,0,0,0,24,0,0,0,0,0,48,0,29,0,0,0,0,0,1,26,0,0,0,0,0,0,0,0
"ASV_2890",0,0,0,0,0,7,4,0,0,0,0,20,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
"ASV_2893",0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,28,31,44,0,0,0,0,0,0,0,0,0
"ASV_2897",0,0,8,34,0,0,16,0,32,0,0,0,0,13,0,0,0,0,0,12,18,0,0,0,0,0,0,0,0,0,0
"ASV_2901",8,12,8,40,0,7,0,7,0,0,0,0,0,10,0,0,0,0,9,0,0,34,9,0,0,0,0,0,0,0,0
"ASV_2903",0,11,9,0,0,0,15,0,19,0,8,28,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2905",0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,32,36,0,0
"ASV_2909",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,52,36,33,0
"ASV_2910",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,45,36,0
"ASV_2911",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,42,50,50,0
"ASV_2912",0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9,0,0,0,38,48,20,20,0
"ASV_2913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,49,21,70,0
"ASV_2914",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,47,43,26,52,0
"ASV_2915",0,9,0,0,0,37,0,0,33,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0
"ASV_2919",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,53,41,43,0
"ASV_2923",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,22,0,0,0,9,0,0,21,0,11,0
"ASV_2924",12,0,0,0,0,0,20,30,11,0,0,0,0,0,0,0,0,18,0,17,15,10,3,0,0,0,0,0,0,0,0
"ASV_2925",0,0,0,0,80,0,8,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,23,0,0,0,0
"ASV_2926",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,9,33,18,14,0,25,0
"ASV_2927",0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,24,0,0,0,29,30,23,0,0,0,0,0,0,0,0,0
"ASV_2928",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,45,23,41,21
"ASV_2934",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,55,33,41,0
"ASV_2937",20,4,0,0,0,0,4,24,0,13,0,9,0,0,0,0,0,0,0,0,0,17,5,5,0,0,0,0,0,0,0
"ASV_2938",0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,23,0,0,0,16,0,7,0,0,0,0,0,0
"ASV_2941",0,0,0,0,0,0,0,7,24,0,0,0,11,0,0,0,0,0,33,0,0,54,0,0,0,0,0,0,0,0,0
"ASV_2942",0,8,0,0,0,0,4,0,6,0,9,0,0,0,0,0,0,0,0,19,17,6,0,0,0,0,0,0,0,0,0
"ASV_2943",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,61,39,0,19
"ASV_2944",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,44,22,35,32
"ASV_2948",0,20,6,0,0,0,0,3,41,0,8,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
"ASV_2952",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,47,33,41,0
"ASV_2953",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,28,28,73
"ASV_2954",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,57,28,57,0
"ASV_2955",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37,41,31,35,23
"ASV_2956",0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,39,23,19,20,41
"ASV_2960",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,45,30,41,0
"ASV_2961",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,61,28,44,0
"ASV_2965",0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,63,0,42,0
"ASV_2967",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,41,42,43,0
"ASV_2968",0,0,0,10,15,5,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,15,0,0,0,0,16,10,15,10,12
"ASV_2969",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,37,27,21,24
"ASV_2970",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,43,35,41,0
"ASV_2971",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,33,17,22,53
"ASV_2972",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,51,29,37,25
"ASV_2973",0,0,0,0,0,0,0,0,0,24,0,18,0,0,0,0,0,0,24,0,0,0,0,0,91,0,0,0,0,0,0
"ASV_2974",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,51,31,51,0
"ASV_2977",0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,44,0,28,27,0,0,0,0,0,0,0,0,0,0,0
"ASV_2978",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,68,0,31,20
"ASV_2979",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,43,53,39,0
"ASV_2984",0,13,0,0,0,0,27,0,0,0,0,53,0,0,0,0,24,36,0,0,0,0,0,0,14,0,0,0,0,0,0
"ASV_2987",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,28,36,59
"ASV_2989",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,45,35,37,43,0
"ASV_2990",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,23,30,44,34
"ASV_2993",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,36,50,27,43,0
"ASV_2994",0,0,30,0,32,0,21,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
"ASV_2995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,76,21,39,0
"ASV_2996",0,0,53,0,46,0,10,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_2997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,22,29,14,31,0
"ASV_3001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,53,18,51,0
"ASV_3002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,44,0,30,50
"ASV_3003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,40,27,37,36
"ASV_3004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,24,52,48
"ASV_3007",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,35,48,38,0,30
"ASV_3011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,30,38,75
"ASV_3012",32,0,18,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0
"ASV_3013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,19,36,22,75
"ASV_3014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,19,0,0,0,0,0,0,14,4,10,38
"ASV_3017",0,0,0,0,0,0,0,31,20,0,0,0,0,0,0,0,0,38,0,0,30,0,0,0,0,0,0,0,0,0,0
"ASV_3018",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,32,58,18,0
"ASV_3026",0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,35,0,57,6,0,0,0,0,24,0,9,0,0,0,0,0
"ASV_3030",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,45,37,34,0
"ASV_3031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,37,41,41,0
"ASV_3033",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,11,0,4,0,0,0,0,0
"ASV_3038",0,0,0,0,38,0,0,0,0,0,0,0,66,0,21,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
"ASV_3040",0,0,0,14,0,0,10,0,0,0,0,0,0,62,28,16,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3042",0,0,0,0,0,0,0,0,16,0,17,43,0,0,0,14,0,0,16,27,0,12,0,0,0,0,0,0,0,0,0
"ASV_3045",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,59,27,35,0
"ASV_3046",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,9,54,41
"ASV_3048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,59,0,33,36
"ASV_3053",0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,41,0,0,10,0,0,0,0,61,0,0,0,0,0,0,0
"ASV_3054",0,4,0,0,0,0,20,0,11,14,0,27,0,0,0,0,0,16,0,14,0,0,0,9,0,0,0,0,16,17,0
"ASV_3059",23,0,11,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,56,24,0,0,0,0,0,0,0,0,0,0
"ASV_3060",20,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,100,0,0,0,0,0,0,0
"ASV_3061",15,17,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,15,0,0,0,0,0
"ASV_3062",0,0,0,0,0,0,0,0,19,0,0,0,0,0,37,0,0,0,9,20,0,26,8,0,0,12,0,0,0,0,0
"ASV_3063",0,0,9,0,0,0,0,26,29,0,12,0,0,0,0,0,0,0,13,0,0,0,0,6,0,0,0,0,0,0,0
"ASV_3064",0,0,0,0,0,0,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,29,32,0,0,0
"ASV_3065",0,14,17,0,0,0,0,12,19,0,0,0,0,0,0,0,0,6,0,0,15,0,0,0,0,8,0,0,0,0,0
"ASV_3066",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,34,52,40,29,0
"ASV_3074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,44,38,37,0
"ASV_3076",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,33,29,36,34
"ASV_3078",0,0,0,0,0,0,11,0,0,0,0,21,0,0,0,0,0,0,19,0,0,0,0,0,0,11,30,67,0,0,0
"ASV_3083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,34,29,32,27
"ASV_3087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,39,22,31,33
"ASV_3088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,29,32,36,32
"ASV_3091",21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,61,0,0,0,64
"ASV_3092",9,0,0,36,0,10,0,0,11,0,0,0,18,0,0,0,0,0,0,37,0,0,5,0,0,0,0,0,0,0,0
"ASV_3093",0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,1,0,11,21,0,0,0,0,0,0,1,14,2,5,6,7
"ASV_3097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,59,19,51,0
"ASV_3099",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,45,33,36,0
"ASV_3101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,64,32,41,0
"ASV_3102",9,0,10,0,0,0,0,27,36,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3103",0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,42,0,39,31,0
"ASV_3104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,16,31,26,77,0
"ASV_3105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,55,14,36,27,0
"ASV_3107",0,0,23,38,0,18,0,0,0,0,0,20,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0
"ASV_3110",0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,33,32,0,22,35,0,0,0,0,0,0,0,0,0,0
"ASV_3114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,28,41,49
"ASV_3115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,63,34,29,0
"ASV_3117",15,0,12,30,0,0,0,10,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3118",11,0,0,0,0,8,0,9,19,15,0,0,0,14,0,0,0,0,11,0,9,10,0,0,0,0,0,13,0,0,0
"ASV_3119",0,11,0,0,0,0,0,10,11,0,0,11,0,0,0,11,0,0,8,0,13,4,4,0,0,0,0,0,16,0,0
"ASV_3120",0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,20,24,21,29,30
"ASV_3123",0,0,0,18,43,0,11,0,9,0,23,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
"ASV_3127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,35,18,14,41
"ASV_3128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,34,21,23,35
"ASV_3129",21,0,0,0,0,19,0,17,0,0,0,0,0,0,0,0,0,0,25,0,0,0,22,0,0,0,0,0,0,0,0
"ASV_3131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,56,21,18,24
"ASV_3133",0,4,0,0,49,0,0,8,7,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"ASV_3135",0,9,0,38,51,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,39,30,29,0
"ASV_3138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,42,19,2,61
"ASV_3139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,28,37,59,0
"ASV_3144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,39,0,39,72,0
"ASV_3145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,58,52,0,0
"ASV_3146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,49,8,2,84
