"","YR_1_1","YR_1_2","YR_1_3","YR_3_2","YR_3_3","YR_3_4","YR_1_4","YR_1_5","YR_1_6","YR_2_6","YR_2_7","YR_2_8","YR_1_17","YR_2_1","YR_2_2","YR_2_3","YR_2_4","YR_2_5","YR_3_8","YR_3_9","YR_3_10","YR_3_11","YR_1_10","YR_1_11","YR_1_12","YR_1_13","YR_3_12","YR_3_13","YR_3_14","YR_3_15","YR_3_16"
"ASV_199",0,0,0,105,90,0,0,0,0,111,188,104,128,51,68,73,357,168,0,53,115,18,0,0,0,0,0,0,0,0,0
"ASV_200",154,294,0,19,103,27,171,47,63,57,0,147,9,0,34,17,22,27,13,2,24,22,32,68,14,108,0,0,0,0,0
"ASV_201",50,31,35,0,0,25,18,13,32,0,0,0,41,35,77,31,0,29,86,103,67,71,15,25,30,65,53,80,55,58,77
"ASV_202",231,0,0,191,0,0,13,103,0,0,0,0,0,173,23,5,0,0,0,0,0,12,239,75,0,0,0,0,0,0,0
"ASV_203",49,0,40,0,0,0,11,48,36,70,0,0,0,33,0,0,0,0,16,0,36,19,25,25,46,101,126,159,181,191,293
"ASV_204",0,0,0,37,75,127,0,0,0,0,88,0,168,28,66,0,90,74,74,92,67,171,0,0,0,0,0,0,0,0,0
"ASV_205",152,36,32,55,15,24,18,91,2,23,0,42,18,24,41,488,25,25,64,2,12,16,15,184,2,42,0,0,0,0,0
"ASV_206",53,0,52,22,0,0,13,1122,0,0,0,0,0,72,46,2,0,0,0,0,0,15,44,297,0,0,0,0,0,0,0
"ASV_207",0,0,0,92,40,46,0,0,0,112,120,99,116,48,78,24,301,119,0,86,116,19,0,0,0,0,0,0,0,0,0
"ASV_208",47,9,4,5,65,22,14,0,24,114,51,0,25,183,49,13,33,178,29,20,67,13,38,156,8,200,0,0,0,0,0
"ASV_209",98,24,98,30,27,93,28,295,63,103,54,43,47,34,23,11,56,201,31,36,51,46,8,13,47,4,9,21,7,9,0
"ASV_210",0,31,61,79,113,0,0,12,57,0,172,0,54,98,0,20,49,0,16,57,48,26,23,60,21,32,0,0,0,0,0
"ASV_212",12,37,26,40,180,36,113,0,117,0,32,0,0,0,0,0,0,0,198,0,0,0,39,0,674,98,0,0,0,0,0
"ASV_213",85,0,28,164,0,43,14,41,0,0,0,0,0,194,77,12,0,14,0,0,0,113,80,48,0,0,0,0,0,0,0
"ASV_214",24,112,52,83,123,35,49,17,91,100,110,78,57,37,51,18,26,25,11,29,34,15,37,61,27,0,0,0,0,0,0
"ASV_215",9,11,0,1,5,0,2,0,2,8,0,0,0,4,0,0,0,0,9,0,0,4,5,14,16,66,151,248,226,333,242
"ASV_216",35,109,50,44,67,44,47,58,80,106,0,71,44,70,49,25,65,132,34,55,42,22,34,36,11,34,4,0,0,0,0
"ASV_218",11,51,78,28,117,56,112,14,51,98,91,104,34,53,83,25,51,56,61,42,29,21,17,30,17,38,0,0,0,0,0
"ASV_219",0,0,0,104,79,0,0,0,0,126,166,144,62,20,81,72,254,128,0,52,80,24,0,0,0,0,0,0,0,0,0
"ASV_220",4,0,0,2,0,0,8,4,1,6,0,2,0,0,0,0,0,0,8,4,3,6,20,9,16,39,240,217,195,269,257
"ASV_221",34,49,0,20,120,26,23,23,32,104,0,11,82,46,0,0,39,88,52,59,35,25,23,26,69,52,38,25,34,18,47
"ASV_222",0,0,0,164,0,0,17,4,0,0,0,0,0,69,119,5,0,0,0,0,0,12,21,177,0,0,0,0,0,0,0
"ASV_223",0,38,0,0,0,0,98,0,44,0,1230,52,103,70,0,17,332,87,28,0,146,0,0,0,0,85,0,0,0,0,0
"ASV_224",19,0,116,0,126,134,0,0,0,87,211,0,0,49,0,15,206,17,99,0,151,14,0,115,45,23,0,0,0,0,0
"ASV_225",138,46,54,17,45,79,16,77,106,72,0,0,46,39,31,0,36,82,91,49,36,34,0,21,59,24,6,11,0,0,0
"ASV_226",35,0,54,70,0,41,0,225,0,0,0,0,0,80,0,15,0,0,0,109,22,125,118,296,22,0,0,0,0,0,0
"ASV_227",0,0,0,103,45,82,0,0,0,115,132,86,120,34,100,0,230,91,0,63,77,7,0,0,0,0,0,0,0,0,0
"ASV_228",27,0,51,35,0,27,5,192,0,0,49,0,28,63,139,0,0,0,0,2,0,43,195,35,0,89,0,0,0,0,0
"ASV_229",43,34,54,10,81,21,7,3,82,73,18,15,40,50,57,26,0,29,90,104,30,76,22,15,27,29,0,0,0,0,0
"ASV_230",20,13,63,37,47,17,22,53,63,18,75,76,55,28,41,17,14,30,227,51,25,102,12,35,77,42,0,0,0,0,0
"ASV_231",47,0,126,237,0,40,41,52,0,0,0,0,0,125,0,0,0,0,0,0,0,233,94,80,0,0,0,0,0,0,0
"ASV_232",38,38,30,17,0,49,4,37,77,84,31,0,76,38,65,9,0,39,135,124,55,132,26,16,63,31,0,0,0,0,0
"ASV_233",160,0,0,31,117,45,0,24,0,0,0,0,0,66,32,13,183,0,0,4,0,35,402,31,41,99,0,0,0,0,0
"ASV_234",0,0,0,32,74,141,0,0,0,0,0,0,174,46,305,0,0,0,162,37,75,39,0,0,0,0,0,0,0,0,0
"ASV_235",2,9,0,0,0,0,12,0,0,0,0,0,0,5,0,4,0,13,5,5,6,5,0,0,19,59,239,231,238,229,148
"ASV_236",0,0,0,119,0,105,0,0,0,0,0,0,171,35,136,0,0,98,0,75,125,69,0,0,0,0,0,0,0,0,0
"ASV_237",43,0,0,854,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
"ASV_238",124,24,34,58,121,33,0,543,0,0,0,0,0,57,0,29,0,0,0,0,0,68,114,35,0,0,0,0,0,0,0
"ASV_239",17,66,90,72,153,0,97,0,57,101,113,76,49,67,71,25,83,65,25,71,39,5,21,29,0,19,0,0,0,0,0
"ASV_240",39,0,0,0,0,0,0,55,0,0,0,1,0,0,548,0,14,0,0,0,0,0,128,73,0,0,0,0,0,0,0
"ASV_241",19,27,56,59,92,112,41,9,126,51,50,72,15,37,12,13,123,28,71,31,17,6,15,51,0,10,0,0,0,0,0
"ASV_242",22,0,0,0,0,0,0,0,7,0,14,0,0,0,0,11,0,0,11,9,16,10,13,26,35,72,249,181,148,174,240
"ASV_243",21,0,0,0,414,48,357,0,20,173,0,0,0,35,0,0,103,0,0,0,0,0,0,63,0,124,0,0,0,0,0
"ASV_244",0,51,144,52,109,35,90,0,92,37,248,70,47,66,32,25,44,97,17,40,71,14,31,22,19,0,0,6,0,0,4
"ASV_245",43,0,33,129,0,16,0,0,0,0,0,0,0,127,0,31,0,0,0,0,0,64,61,49,0,0,0,0,0,0,0
"ASV_246",44,13,10,119,95,235,25,56,0,0,51,0,68,4,111,11,59,62,0,33,25,26,7,6,0,5,0,0,0,0,0
"ASV_247",107,0,91,263,0,0,54,170,0,0,0,0,0,192,123,18,0,0,0,0,7,99,25,43,0,0,0,0,0,0,0
"ASV_248",13,25,7,3,11,10,16,15,21,0,13,7,0,0,0,17,0,27,12,9,8,8,9,9,20,51,159,117,153,178,205
"ASV_249",49,0,0,105,94,18,0,37,0,0,0,0,77,74,21,54,0,25,0,0,12,0,71,315,0,0,0,0,0,0,0
"ASV_250",0,510,0,20,0,0,0,0,286,0,0,0,0,62,0,0,0,0,12,0,32,15,25,0,0,0,0,0,0,0,0
"ASV_251",51,18,30,45,84,53,20,0,130,84,18,116,7,7,0,12,55,0,105,35,36,17,41,31,17,23,0,0,0,0,0
"ASV_252",0,0,0,104,74,119,0,0,0,44,0,0,117,25,81,119,47,57,0,58,80,39,0,0,0,0,0,0,0,0,0
"ASV_253",0,0,0,0,0,0,7,0,16,29,0,5,20,16,0,5,0,0,17,10,0,12,16,0,31,74,253,186,129,185,222
"ASV_254",48,30,47,0,0,40,0,7,78,50,0,0,0,63,65,0,52,0,132,99,32,116,0,0,23,17,11,13,0,11,10
"ASV_255",31,30,13,28,255,16,4,0,35,0,18,0,0,15,0,15,27,6,16,58,4,28,61,61,23,76,0,0,0,0,0
"ASV_256",0,0,0,62,80,99,0,0,0,147,0,0,136,42,65,0,0,89,0,49,64,32,0,0,0,0,0,0,0,0,0
"ASV_257",0,0,43,248,0,7,0,0,0,0,0,0,0,308,0,0,0,0,0,0,0,27,67,0,0,0,0,0,0,0,0
"ASV_258",20,0,79,0,12,12,0,10,9,0,0,0,0,22,212,0,0,0,0,0,0,14,463,72,9,8,0,0,0,0,0
"ASV_259",7,0,52,228,0,46,0,51,0,0,0,0,0,131,14,54,0,10,0,0,0,71,145,75,0,20,0,0,0,0,0
"ASV_260",26,7,35,11,105,45,12,0,187,0,0,115,11,104,0,26,111,0,68,64,21,18,59,19,7,3,0,0,0,0,0
"ASV_261",47,32,10,72,189,101,20,20,35,21,60,22,152,15,46,20,40,23,7,7,22,23,0,8,18,96,0,0,0,0,0
"ASV_262",0,83,53,99,102,52,70,30,39,59,86,60,0,111,0,32,0,56,0,30,72,0,23,19,37,0,0,0,0,0,0
"ASV_263",0,8,0,4,0,7,0,4,4,0,0,17,0,9,0,0,0,0,7,0,0,0,0,11,42,30,224,243,216,192,158
"ASV_264",0,0,0,0,49,0,0,0,0,0,0,0,158,48,112,0,84,78,0,74,78,164,0,0,0,0,0,0,0,0,0
"ASV_265",27,64,55,52,59,91,93,5,23,74,91,16,40,151,24,26,47,43,57,60,22,19,22,53,40,57,0,0,0,0,0
"ASV_266",42,58,0,0,103,0,0,0,67,0,0,0,0,79,0,0,0,94,68,168,39,38,14,0,62,117,0,0,0,0,0
"ASV_267",30,47,33,52,109,52,23,26,44,0,0,35,63,52,57,42,74,41,42,31,64,33,12,13,20,0,0,0,0,0,0
"ASV_268",8,26,36,32,105,59,109,0,103,16,82,52,16,13,0,16,143,0,94,86,76,6,21,21,12,7,0,0,0,0,0
"ASV_269",38,4,4,116,192,66,16,12,63,12,8,29,0,0,0,0,0,0,72,37,1,25,60,44,12,140,0,0,0,0,0
"ASV_270",0,0,0,0,0,0,5,6,4,0,0,0,0,0,0,10,0,0,8,6,0,3,5,4,23,16,224,142,178,232,293
"ASV_271",0,94,0,17,0,0,0,31,26,51,0,125,0,0,0,113,293,0,52,0,21,78,0,45,45,35,0,0,0,0,0
"ASV_272",0,0,0,27,99,0,0,0,0,103,0,0,139,37,76,0,0,85,0,46,53,22,0,0,0,0,0,0,0,0,19
"ASV_273",49,30,42,0,0,0,299,19,28,0,0,0,0,0,0,0,0,0,21,18,0,0,82,314,272,229,22,28,22,29,0
"ASV_274",0,0,39,116,0,36,193,0,17,99,65,98,0,47,0,31,0,79,52,23,59,15,14,91,52,34,0,0,0,0,0
"ASV_275",0,0,0,0,53,0,0,0,0,0,0,0,186,63,76,0,59,97,0,81,85,150,0,0,0,0,0,0,0,0,0
"ASV_277",0,0,0,31,37,77,0,0,0,0,0,0,118,56,111,0,53,81,0,75,55,147,0,0,0,0,0,0,0,0,0
"ASV_278",12,0,0,0,113,0,0,0,16,0,0,0,0,11,0,23,0,9,17,51,11,17,24,100,40,262,0,0,0,0,0
"ASV_279",0,0,48,146,0,5,6,15,0,0,0,0,0,73,47,0,0,0,0,0,0,0,108,62,0,0,0,0,0,0,0
"ASV_280",0,0,78,0,0,0,0,117,0,378,16,882,0,26,0,37,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0
"ASV_281",0,0,0,87,57,0,0,0,0,0,0,0,133,0,86,96,0,52,0,74,106,53,0,0,0,0,0,0,0,0,0
"ASV_282",76,0,0,0,86,83,0,74,0,0,0,0,0,80,0,0,0,0,0,0,0,24,0,24,0,0,0,0,0,0,0
"ASV_283",30,21,61,115,82,57,23,17,34,0,125,0,0,11,26,17,114,0,13,52,48,71,16,7,8,40,0,0,0,0,0
"ASV_284",16,140,0,0,0,0,0,0,90,19,0,0,0,0,0,60,0,58,48,79,90,61,15,12,48,80,0,0,0,0,0
"ASV_285",29,0,163,178,30,26,0,34,0,0,0,0,0,84,41,34,0,0,0,0,0,154,151,73,0,0,0,0,0,0,0
"ASV_286",0,0,0,64,41,0,0,0,0,0,220,0,77,0,75,0,310,116,0,59,96,17,0,0,0,0,0,0,0,0,0
"ASV_287",0,0,91,36,52,44,61,0,59,0,0,24,108,54,160,8,0,0,94,85,114,71,0,18,0,40,0,0,0,0,0
"ASV_288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,25,214,241,227,133,122
"ASV_289",17,11,94,101,13,53,27,19,19,19,18,16,81,28,119,43,35,27,15,50,99,30,3,9,0,0,0,0,0,0,0
"ASV_290",44,0,54,63,100,54,17,31,17,58,0,0,0,57,44,111,0,82,0,0,0,36,335,0,55,15,0,0,0,0,0
"ASV_291",30,16,14,20,6,20,18,0,0,11,18,34,25,3,189,121,0,0,3,4,13,12,184,61,0,0,0,0,0,0,0
"ASV_292",37,105,51,45,108,78,50,10,76,67,23,34,15,23,50,7,45,0,54,42,28,11,27,45,0,0,0,0,6,0,0
"ASV_293",82,15,0,0,70,33,0,13,16,47,0,0,48,0,59,0,0,0,62,115,58,108,0,0,17,0,0,0,0,0,0
"ASV_294",38,68,11,27,28,18,14,25,62,28,38,24,33,32,27,13,27,38,60,82,37,62,23,12,51,23,0,0,0,0,0
"ASV_295",0,0,0,0,30,0,16,919,0,0,0,0,0,7,116,0,0,0,0,0,0,10,32,30,0,0,0,0,0,0,0
"ASV_297",18,21,102,61,141,50,75,0,34,50,48,131,0,65,71,0,34,27,59,38,76,0,18,34,0,27,0,0,0,0,0
"ASV_298",0,0,0,39,0,0,296,0,17,106,68,0,154,0,0,0,0,13,28,149,111,25,34,40,0,0,0,0,0,0,0
"ASV_299",0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,15,13,0,0,0,16,34,72,180,171,214,131,105
"ASV_300",0,0,0,0,128,0,0,0,0,0,151,0,93,24,142,0,110,87,0,0,63,0,0,0,0,0,0,0,0,0,0
"ASV_301",30,0,31,21,0,0,7,0,20,0,0,0,0,33,38,5,0,0,31,48,17,32,0,0,29,57,48,57,35,60,72
"ASV_302",55,0,0,123,0,101,35,97,0,0,0,54,0,87,0,14,0,0,0,0,31,129,208,1,0,0,0,0,0,0,0
"ASV_303",21,30,30,17,129,65,70,1,86,24,0,69,34,38,11,9,16,6,69,46,45,30,0,10,35,0,0,0,0,0,0
"ASV_304",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,9,5,0,0,5,12,20,162,226,141,208,221
"ASV_305",72,14,30,30,33,45,9,91,12,6,15,10,141,51,40,27,20,5,81,35,67,139,5,0,5,1,0,0,0,1,0
"ASV_306",0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,215,211,228,138,153
"ASV_307",27,0,27,38,0,61,50,0,32,0,0,40,0,47,0,25,98,52,11,10,16,18,8,16,27,7,0,0,0,0,0
"ASV_308",19,15,29,71,81,40,12,36,3,17,39,41,69,31,31,76,90,61,14,36,32,29,92,11,12,47,0,0,0,0,0
"ASV_309",18,135,67,45,0,43,63,44,49,95,0,26,0,0,0,0,0,0,43,30,85,30,11,79,72,37,0,0,0,0,0
"ASV_310",0,61,61,36,14,9,42,7,71,68,66,134,36,28,40,20,25,153,34,78,42,32,35,24,8,26,0,0,0,0,0
"ASV_311",0,53,0,0,84,0,0,0,67,0,0,0,63,0,69,0,0,0,0,70,135,31,47,33,70,0,4,0,23,0,0
"ASV_313",0,0,0,32,78,0,0,0,0,0,0,0,130,36,220,0,47,26,115,34,69,44,0,0,0,0,0,0,0,0,0
"ASV_314",0,35,0,0,0,109,30,6,0,0,0,0,0,179,0,0,63,0,29,0,0,93,80,338,0,0,0,0,0,0,0
"ASV_315",22,14,0,0,38,0,14,8,16,0,0,24,0,12,20,0,36,0,33,24,18,13,19,0,27,45,55,90,90,138,179
"ASV_316",87,55,79,15,0,46,24,117,42,69,33,37,46,23,32,7,19,42,27,26,36,22,5,15,0,0,0,0,0,0,0
"ASV_317",0,169,0,0,85,0,29,0,22,0,289,0,70,50,0,0,0,0,0,15,405,24,0,36,38,0,0,11,0,6,0
"ASV_318",100,0,16,36,0,0,0,38,0,0,0,0,0,159,62,50,0,0,0,0,0,35,110,15,0,0,0,0,0,0,0
"ASV_319",0,165,0,0,31,52,0,0,14,38,0,44,0,158,0,40,572,0,0,4,114,66,55,31,0,0,0,0,0,0,0
"ASV_320",0,0,0,37,66,64,0,0,0,130,0,0,96,29,70,41,0,58,0,39,53,0,0,0,0,0,0,0,0,0,18
"ASV_321",127,65,0,224,0,0,11,146,27,0,0,0,0,43,92,47,809,0,0,0,0,0,0,0,0,20,0,0,0,0,0
"ASV_322",0,0,0,60,49,0,0,0,0,99,105,68,77,16,67,0,186,71,0,63,67,22,0,0,0,0,0,0,0,0,0
"ASV_323",0,0,0,0,15,0,0,3,5,7,0,12,0,0,0,0,31,0,10,7,7,0,8,0,21,60,135,182,132,155,200
"ASV_324",101,0,0,75,0,0,18,21,0,0,0,0,0,106,0,72,0,0,0,0,0,0,68,33,0,7,0,0,0,0,0
"ASV_325",125,136,0,0,0,0,106,0,0,0,0,0,0,0,241,0,0,0,446,0,0,0,0,0,135,76,0,0,0,0,0
"ASV_326",0,0,0,69,42,0,0,0,0,98,89,107,86,34,39,0,188,103,0,41,73,12,0,0,0,0,0,0,0,0,0
"ASV_327",6,6,21,0,0,0,8,29,5,0,0,11,8,0,0,10,0,0,13,9,16,11,14,5,31,85,125,85,151,117,226
"ASV_328",2,28,25,28,67,23,39,8,64,29,41,18,0,25,11,0,21,0,83,82,73,5,12,227,115,23,0,0,0,0,0
"ASV_329",39,25,21,0,26,21,15,8,42,0,0,0,56,24,0,7,13,3,103,36,9,56,7,3,39,28,0,0,0,4,0
"ASV_330",0,33,50,0,0,0,0,0,56,39,12,80,0,36,46,9,27,0,50,136,25,24,0,30,0,52,12,18,13,23,0
"ASV_331",0,72,0,0,0,0,40,0,27,83,0,0,0,0,64,0,0,0,0,0,0,0,100,88,0,0,0,0,0,0,0
"ASV_332",32,0,50,36,0,98,0,27,0,0,0,0,0,80,0,30,0,0,0,0,0,67,132,37,0,0,0,0,0,0,0
"ASV_333",0,14,0,0,0,21,9,15,20,15,0,0,0,9,0,14,0,0,19,14,14,3,7,14,20,31,145,112,107,123,156
"ASV_334",11,65,49,27,71,16,51,1,41,66,122,41,19,41,72,30,30,93,23,28,49,10,39,25,13,31,2,0,2,0,0
"ASV_335",58,22,34,12,26,38,13,22,29,60,40,9,63,45,39,17,23,33,34,55,46,44,11,2,21,0,0,0,0,0,0
"ASV_336",0,0,0,0,0,0,0,0,0,155,0,0,109,21,42,0,51,74,0,12,54,11,0,0,0,0,0,0,0,0,0
"ASV_337",0,0,0,89,31,0,0,0,0,86,127,0,50,0,61,0,232,106,0,46,71,24,0,0,0,0,0,0,0,0,0
"ASV_338",0,0,0,7,0,0,17,0,23,28,0,0,0,18,16,6,8,0,0,14,8,11,25,52,39,50,140,99,132,145,159
"ASV_339",0,0,15,0,0,0,8,119,0,0,0,0,0,0,271,0,0,0,0,0,0,0,194,81,0,0,0,0,0,0,0
"ASV_341",19,0,12,86,98,75,18,12,5,0,27,21,43,60,33,64,38,0,6,7,15,67,15,29,13,23,0,0,0,0,0
"ASV_342",0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,9,9,0,0,9,0,15,0,10,23,52,163,186,137,146,119
"ASV_343",0,15,68,32,48,30,33,0,41,204,50,330,47,57,0,0,0,42,83,15,0,13,37,64,6,0,6,9,0,0,0
"ASV_344",0,0,0,45,90,0,0,0,0,121,88,0,92,19,51,0,25,39,0,25,34,5,0,0,0,0,0,0,0,0,0
"ASV_345",0,31,29,27,80,27,44,16,23,34,75,44,93,33,48,34,26,108,15,26,36,11,10,11,7,27,0,0,0,0,0
"ASV_346",0,44,19,25,48,0,22,45,41,50,0,20,21,35,43,21,47,86,26,17,28,17,8,0,38,50,13,11,12,20,0
"ASV_347",7,24,40,45,0,60,15,34,7,0,25,25,98,19,0,194,47,0,9,77,83,42,9,23,28,30,0,0,0,0,0
"ASV_348",3,29,113,37,37,34,34,38,36,13,23,38,52,20,17,36,38,8,23,25,83,16,8,12,26,9,0,0,0,0,0
"ASV_349",29,37,34,15,55,26,0,8,59,61,38,22,26,32,41,0,49,54,101,67,41,58,8,17,21,0,0,8,0,0,0
"ASV_350",93,0,0,24,0,0,26,0,0,20,0,40,0,0,19,10,0,0,0,38,0,0,58,60,0,18,0,0,0,0,0
"ASV_351",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,9,7,0,0,16,37,173,126,136,187,215
"ASV_353",19,18,22,24,40,18,0,30,22,0,0,10,43,0,0,19,0,0,27,15,22,19,7,16,33,62,76,52,81,92,112
"ASV_354",0,0,0,18,0,0,0,0,0,0,10,0,34,0,221,237,0,0,0,0,0,5,25,90,0,0,0,0,0,0,0
"ASV_355",0,0,0,76,0,0,284,19,0,0,0,0,0,0,0,0,0,0,43,96,0,0,0,62,0,29,0,0,0,0,0
"ASV_356",11,20,107,60,90,14,52,0,21,59,139,77,31,40,35,44,30,53,43,24,19,12,21,21,11,0,0,0,0,0,0
"ASV_357",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,3,0,5,0,3,0,31,119,155,156,196,199
"ASV_358",29,29,0,31,61,57,21,58,32,0,45,20,47,0,90,31,39,27,46,65,0,24,21,0,28,39,0,0,0,0,0
"ASV_359",14,0,0,0,10,0,8,3,16,0,0,0,0,12,19,9,0,26,27,10,10,11,6,3,4,62,94,153,81,103,121
"ASV_360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,16,49,135,187,172,127,131
"ASV_361",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,193,176,199,135,145
"ASV_362",0,0,0,33,32,94,0,0,0,0,0,0,98,32,182,0,0,0,92,30,60,25,0,0,0,0,0,0,0,0,0
"ASV_363",12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,4,4,7,9,19,23,69,58,59,203,169,276
"ASV_364",22,54,52,11,85,12,84,13,68,29,0,26,0,120,247,13,56,28,33,0,15,20,0,0,0,0,0,0,0,0,0
"ASV_365",0,16,15,0,0,0,9,13,11,0,0,4,0,5,0,8,0,14,6,7,5,0,0,4,11,43,94,95,117,120,153
"ASV_366",36,0,11,0,0,0,0,170,0,0,0,0,0,15,175,0,0,0,0,0,0,0,168,359,5,0,0,0,0,0,0
"ASV_367",87,0,23,37,230,26,34,38,0,0,0,0,13,62,35,15,0,0,0,0,0,71,100,20,0,4,0,0,0,0,0
"ASV_368",26,0,25,8,0,10,11,21,0,8,0,4,17,0,0,20,0,0,13,0,19,20,23,24,38,42,141,58,88,89,178
"ASV_369",6,0,0,0,0,0,4,0,4,0,0,4,0,0,3,0,0,11,7,6,8,4,10,12,59,57,108,219,128,136,59
"ASV_370",0,0,0,0,0,0,0,0,0,0,0,0,159,53,82,0,0,62,0,58,60,146,0,0,0,0,0,0,0,0,0
"ASV_371",0,25,18,12,0,0,0,15,15,26,0,0,0,19,0,22,26,25,14,25,37,16,15,17,19,61,37,45,57,31,84
"ASV_372",0,0,0,5,0,14,0,1,7,0,0,0,0,11,0,0,0,0,23,12,0,13,9,0,13,40,120,123,81,118,120
"ASV_373",29,0,34,0,121,83,0,0,10,0,0,38,0,67,0,0,58,0,31,0,52,32,0,33,27,0,0,0,0,0,0
"ASV_374",0,0,0,0,0,0,0,0,0,63,75,0,50,24,98,0,42,76,0,73,52,53,0,0,0,0,0,0,0,0,0
"ASV_375",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,10,32,153,129,142,137,197
"ASV_376",14,61,15,20,0,19,4,85,17,23,48,28,65,18,36,26,0,88,0,21,10,0,31,2,0,96,0,0,0,0,0
"ASV_377",4,0,0,0,0,0,2,5,0,2,0,0,0,0,0,0,0,9,4,7,4,8,14,14,31,21,99,171,144,159,146
"ASV_378",0,9,0,0,0,0,0,3,3,0,16,0,0,0,0,8,0,0,0,5,0,10,11,14,26,61,160,110,112,150,150
"ASV_379",0,0,0,66,39,0,0,0,0,0,0,0,123,24,57,0,51,92,0,59,75,35,0,0,0,0,0,0,0,0,0
"ASV_380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,152,176,204,172
"ASV_382",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,14,24,157,147,135,189,132
"ASV_383",2,13,18,0,150,0,29,0,11,201,83,142,0,0,0,29,0,273,0,0,0,0,0,17,6,15,22,38,48,51,0
"ASV_384",0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,7,0,0,2,5,0,6,3,3,0,29,117,148,152,190,193
"ASV_385",24,0,42,27,31,46,0,25,9,15,0,7,31,16,54,23,0,0,4,53,22,14,12,0,0,16,0,0,0,0,0
"ASV_386",37,0,38,37,0,0,18,40,0,0,0,0,0,112,33,41,0,19,0,0,0,29,64,77,0,0,0,0,0,0,0
"ASV_387",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,11,0,5,25,23,116,134,143,172,295
"ASV_388",48,85,26,40,130,0,49,16,69,54,0,20,0,21,34,0,0,0,57,47,0,0,17,21,0,0,0,0,0,0,0
"ASV_389",0,0,0,67,0,0,0,14,0,0,0,0,0,86,42,9,0,0,0,0,0,0,22,60,0,0,0,0,0,0,0
"ASV_390",0,0,0,77,123,0,0,0,0,101,0,0,67,29,63,0,0,34,0,15,27,0,0,0,0,0,0,0,0,0,0
"ASV_391",17,145,70,11,16,12,157,0,39,14,0,15,0,21,9,29,22,8,37,110,11,10,26,39,28,52,0,0,0,0,0
"ASV_392",0,0,0,93,78,0,0,0,0,0,0,0,131,0,43,0,40,58,0,38,84,39,0,0,0,0,0,0,0,0,0
"ASV_393",0,13,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,165,18,94,0,0,22,3,0,0,0,0,0,0
"ASV_394",25,49,39,32,65,20,21,0,26,46,41,43,34,25,55,12,41,21,33,25,33,0,9,33,0,12,0,0,0,0,0
"ASV_395",0,0,0,25,32,104,0,0,0,0,0,0,77,29,146,0,0,19,104,45,55,20,0,0,0,0,0,0,0,0,0
"ASV_396",10,49,27,13,77,0,42,5,37,65,63,114,26,0,26,16,99,0,14,44,16,5,0,34,158,0,3,0,0,0,0
"ASV_397",0,0,0,70,0,0,0,0,0,0,0,0,0,53,196,17,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0
"ASV_398",0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,14,5,126,169,90,145,165
"ASV_399",0,0,0,0,0,0,0,8,8,0,0,0,0,15,0,0,0,0,14,0,0,18,16,9,31,64,92,118,114,103,153
"ASV_400",51,30,30,0,43,36,0,25,30,0,0,0,40,43,30,19,77,55,19,51,22,24,0,9,44,0,0,0,0,0,0
"ASV_401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,31,163,165,111,140,173
"ASV_402",0,119,25,17,0,0,96,0,21,45,0,143,0,0,0,33,0,0,46,59,60,0,25,26,0,90,0,0,0,0,0
"ASV_403",0,0,0,41,72,0,0,0,0,91,0,0,74,0,32,0,0,51,0,23,33,0,0,0,0,0,0,0,0,0,0
"ASV_404",0,22,0,32,51,0,20,8,5,24,0,0,0,0,0,0,0,0,20,43,3,0,0,28,22,25,0,0,0,0,0
"ASV_405",39,29,38,43,0,67,50,49,29,119,0,26,0,32,0,0,88,79,0,24,44,36,0,27,50,22,0,0,0,0,0
